symbol,name,sector,industry,country,region,market_cap,revenue,employees,profit_margin,operating_margin,trailing_pe,data_source
DIVIb,Dividend Sweden,,,Sweden,Europe,,,,,,,investpy
UTDI,United Internet AG,,,Austria,Europe,,,,,,,investpy
NETG,Net Gaming,,,Sweden,Europe,,,,,,,investpy
SCAb,SCA B,,,Switzerland,Europe,,,,,,,investpy
CRR,Carrefour,,,Italy,Europe,,,,,,,investpy
CBKG,Commerzbank,,,Germany,Europe,,,,,,,investpy
AAP,Azure Health,,,Germany,Europe,,,,,,,investpy
FPE4y,Fuchs Petrolub ADR,,,Germany,Europe,,,,,,,investpy
CVX,Chevron,,,Switzerland,Europe,,,,,,,investpy
FATL,Fonciere Atland,,,France,Europe,,,,,,,investpy
A4Y,Accentro Real Estate,,,Germany,Europe,,,,,,,investpy
SORR,Sparebanken Sor,,,Norway,Europe,,,,,,,investpy
SAGAG,Saga,,,United Kingdom,Europe,,,,,,,investpy
1T1,TechnipFMC,,,Germany,Europe,,,,,,,investpy
ATEO,Atenor,,,Belgium,Europe,,,,,,,investpy
VOG,Victoria Oil,,,United Kingdom,Europe,,,,,,,investpy
ALBFR,Sidetrade,,,France,Europe,,,,,,,investpy
SBUX,Starbucks,,,Switzerland,Europe,,,,,,,investpy
CGT,Capital Gearing,,,United Kingdom,Europe,,,,,,,investpy
GIBG,GSW Immobilien AG,,,Germany,Europe,,,,,,,investpy
ZO1G,Zooplus AG,,,Switzerland,Europe,,,,,,,investpy
IPF,Intl Personal Finance,,,United Kingdom,Europe,,,,,,,investpy
RM11,Endologix,,,Germany,Europe,,,,,,,investpy
IPCOR,Intl Petroleum,,,Sweden,Europe,,,,,,,investpy
BKY,Berkeley Energy,,,United Kingdom,Europe,,,,,,,investpy
PARP,Groupe Partouche,,,France,Europe,,,,,,,investpy
MURG,Murgitroyd,,,United Kingdom,Europe,,,,,,,investpy
GREENM,GreenMobility,,,Denmark,Europe,,,,,,,investpy
2UH,ANGI Homeservices,,,Germany,Europe,,,,,,,investpy
ENVI,Envipco,,,Netherlands,Europe,,,,,,,investpy
ZV,Zignago Vetro,,,Italy,Europe,,,,,,,investpy
GFS,G4S,,,United Kingdom,Europe,,,,,,,investpy
MAR,Marriott Int,,,Austria,Europe,,,,,,,investpy
PHLYS,Philly Shipyard ASA,,,Norway,Europe,,,,,,,investpy
HLE,Hella KGaA Hueck & Co,,,Austria,Europe,,,,,,,investpy
NWRN,Newron Pharmaceuticals,,,Switzerland,Europe,,,,,,,investpy
G4S,G4S,,,Denmark,Europe,,,,,,,investpy
MLSML,Smalto,,,France,Europe,,,,,,,investpy
IOL,Italiaonline,,,Italy,Europe,,,,,,,investpy
LAGA,Lagardere,,,France,Europe,,,,,,,investpy
MEMS,Memscap,,,France,Europe,,,,,,,investpy
FNOX,Fortnox,,,Sweden,Europe,,,,,,,investpy
SGC,Stagecoach,,,United Kingdom,Europe,,,,,,,investpy
GGGA,Greenland Minerals&Energy,,,Germany,Europe,,,,,,,investpy
TRH1V,Trainers House,,,Finland,Europe,,,,,,,investpy
SCI,SCI,,,Germany,Europe,,,,,,,investpy
CAF,Construcciones y Auxiliar,,,Spain,Europe,,,,,,,investpy
HNRGn,Hannover Rueckversicherung SE,,,Austria,Europe,,,,,,,investpy
BILL,BillerudKorsnas,,,Sweden,Europe,,,,,,,investpy
SDFGn,K+S AG,,,Italy,Europe,,,,,,,investpy
SYMA,Softimat,,,Belgium,Europe,,,,,,,investpy
MTV,Mondo TV,,,Italy,Europe,,,,,,,investpy
SLBEN,Benfica,,,Portugal,Europe,,,,,,,investpy
CNDR,Condor,,,United Kingdom,Europe,,,,,,,investpy
STI,SunTrust Banks,,,Germany,Europe,,,,,,,investpy
DUEG,Duerr AG,,,Switzerland,Europe,,,,,,,investpy
FUM,Futura,,,United Kingdom,Europe,,,,,,,investpy
PANI,Pantheon,,,United Kingdom,Europe,,,,,,,investpy
MDM,Maisons du Monde,,,France,Europe,,,,,,,investpy
ISP,Intesa Sanpaolo,,,Switzerland,Europe,,,,,,,investpy
KOANOK,Kongsberg Automotive,,,Sweden,Europe,,,,,,,investpy
VDLO,Videlio SA,,,France,Europe,,,,,,,investpy
ARCMA,ARC Minerals,,,United Kingdom,Europe,,,,,,,investpy
BVI,Bureau Veritas,,,France,Europe,,,,,,,investpy
DPWGn,Deutsche Post,,,Germany,Europe,,,,,,,investpy
BZT,Bezant,,,United Kingdom,Europe,,,,,,,investpy
COF,Capital One Financial,,,Germany,Europe,,,,,,,investpy
THRG,Throgmorton,,,United Kingdom,Europe,,,,,,,investpy
BLY,Boart Longyear,,,Germany,Europe,,,,,,,investpy
DICn,DIC Asset AG,,,Germany,Europe,,,,,,,investpy
SREI,Schroder RE,,,United Kingdom,Europe,,,,,,,investpy
CCAG,Corestate,,,Germany,Europe,,,,,,,investpy
BMMG,Brueder Mannesmann,,,Germany,Europe,,,,,,,investpy
DB1Gn,Deutsche Boerse,,,Switzerland,Europe,,,,,,,investpy
SBRY,J Sainsbury,,,United Kingdom,Europe,,,,,,,investpy
IRRAS,Irras,,,Sweden,Europe,,,,,,,investpy
SFQN,SAF Holland,,,Germany,Europe,,,,,,,investpy
BEFB,Befimmo-Sicafi,,,Belgium,Europe,,,,,,,investpy
0TDE,Telefonica,,,United Kingdom,Europe,,,,,,,investpy
ALPN,Alpine Select AG,,,Switzerland,Europe,,,,,,,investpy
ALKE,Alkemy,,,Italy,Europe,,,,,,,investpy
ATEANOK,Atea,,,Sweden,Europe,,,,,,,investpy
NBI,Northbridge Industrial,,,United Kingdom,Europe,,,,,,,investpy
DOX,Amdocs,,,Germany,Europe,,,,,,,investpy
FDOP,Giorgio Fedon & Figli,,,Italy,Europe,,,,,,,investpy
NLFSK,Nilfisk,,,Denmark,Europe,,,,,,,investpy
NHCBHFFS,Baltic Horizon Fund,,,Sweden,Europe,,,,,,,investpy
TSCOA,Tractor Supply,,,Austria,Europe,,,,,,,investpy
EXEL,Exelixis,,,Germany,Europe,,,,,,,investpy
COKG,Cancom SE,,,Germany,Europe,,,,,,,investpy
ILK1S,Ilkka Yhtyma,,,Finland,Europe,,,,,,,investpy
POST,Oesterr. Post AG,,,Austria,Europe,,,,,,,investpy
BONEX,Bonesupport,,,Sweden,Europe,,,,,,,investpy
SEIFT,Societa Editoriale Il,,,Italy,Europe,,,,,,,investpy
AKRr,Akritas SA,,,Greece,Europe,,,,,,,investpy
OC,Owens Corning,,,Germany,Europe,,,,,,,investpy
ADSGn,Adidas,,,Italy,Europe,,,,,,,investpy
BUEy,Buenaventura Mining ADR,,,Germany,Europe,,,,,,,investpy
BC8G,Bechtle AG,,,Germany,Europe,,,,,,,investpy
SAVOH,Savo Solar Oy,,,Finland,Europe,,,,,,,investpy
EMMN,Emmi AG,,,Switzerland,Europe,,,,,,,investpy
KRMr,Karamolengos Bakery Industry SA,,,Greece,Europe,,,,,,,investpy
IIJIy,Internet Initiative Japan ADR,,,Germany,Europe,,,,,,,investpy
NOEJ,Norma AG,,,Austria,Europe,,,,,,,investpy
YHAB,Heref Habaneras,,,Spain,Europe,,,,,,,investpy
CLBM,Cleantech Building,,,Denmark,Europe,,,,,,,investpy
CVLT,CommVault,,,Germany,Europe,,,,,,,investpy
0QYC,First Majestic Silver,,,United Kingdom,Europe,,,,,,,investpy
PRES,Pressure,,,United Kingdom,Europe,,,,,,,investpy
ADVN,Adval Tech Holding AG,,,Switzerland,Europe,,,,,,,investpy
IKG,Intek,,,Italy,Europe,,,,,,,investpy
IBES,Nyesa Valores,,,Spain,Europe,,,,,,,investpy
2U4,HICL Infrastructure,,,Germany,Europe,,,,,,,investpy
ALMAC,Alma Media,,,Finland,Europe,,,,,,,investpy
BAP,Groupe Baumgartner Holding,,,Switzerland,Europe,,,,,,,investpy
AMZN,Amazon.com,,,Italy,Europe,,,,,,,investpy
SJG,Schroder Japan,,,United Kingdom,Europe,,,,,,,investpy
AWDR,Awilco Drilling,,,Norway,Europe,,,,,,,investpy
RISH,Gc Rieber Ship,,,Norway,Europe,,,,,,,investpy
SEYE,Smart Eye,,,Sweden,Europe,,,,,,,investpy
AKERBP,Aker BP,,,Norway,Europe,,,,,,,investpy
NEXS,Nexans,,,France,Europe,,,,,,,investpy
APPS,Applus Services SA,,,Spain,Europe,,,,,,,investpy
ATYM,Atalaya Mining,,,United Kingdom,Europe,,,,,,,investpy
GCOR,Gaming Corps AB,,,Sweden,Europe,,,,,,,investpy
ADLG,Adler Real Estate,,,Germany,Europe,,,,,,,investpy
PTCM,Porta,,,United Kingdom,Europe,,,,,,,investpy
SGKN,St Galler Kantonalbank AG,,,Switzerland,Europe,,,,,,,investpy
KLAC,KLA-Tencor,,,Austria,Europe,,,,,,,investpy
NORTH,North Energy,,,Norway,Europe,,,,,,,investpy
GYC,Grand City,,,Germany,Europe,,,,,,,investpy
HDFr,Folli Follie,,,Greece,Europe,,,,,,,investpy
PHLX,Inverko,,,Netherlands,Europe,,,,,,,investpy
NTRS,Northern Trust,,,Germany,Europe,,,,,,,investpy
KDNC,Cadence Minerals,,,United Kingdom,Europe,,,,,,,investpy
ALFRE,Freelance.Com,,,France,Europe,,,,,,,investpy
MRON,Melrose Industries,,,United Kingdom,Europe,,,,,,,investpy
VELOX,Veloxis,,,Denmark,Europe,,,,,,,investpy
TAALA,Taaleri,,,Finland,Europe,,,,,,,investpy
MLMMC,Multimicrocloud,,,France,Europe,,,,,,,investpy
C19,C&J Energy,,,Germany,Europe,,,,,,,investpy
MONC,Moncler SpA,,,Italy,Europe,,,,,,,investpy
SHBa,Svenska Handelsbanken A,,,Sweden,Europe,,,,,,,investpy
GBFG,Bilfinger SE,,,Switzerland,Europe,,,,,,,investpy
TFW,FW Thorpe PLC,,,United Kingdom,Europe,,,,,,,investpy
NOEJ,Norma AG,,,Switzerland,Europe,,,,,,,investpy
INGC,Ingenico,,,France,Europe,,,,,,,investpy
AKOyb,Andina B,,,Germany,Europe,,,,,,,investpy
MICP,Michelin,,,France,Europe,,,,,,,investpy
CASS,Cattolica Assicurazioni,,,Italy,Europe,,,,,,,investpy
VALN,Valora Holding,,,Switzerland,Europe,,,,,,,investpy
WCMKk,WCM Beteiligungs und Grundbesitz,,,Germany,Europe,,,,,,,investpy
FMEG,Fresenius ST,,,Switzerland,Europe,,,,,,,investpy
IVUG,IVU Traffic,,,Germany,Europe,,,,,,,investpy
ROL,Von Roll Holding AG,,,Switzerland,Europe,,,,,,,investpy
DNAO,DNA,,,Finland,Europe,,,,,,,investpy
PEUP,Peugeot,,,Switzerland,Europe,,,,,,,investpy
IGG,IG Group,,,United Kingdom,Europe,,,,,,,investpy
ZZb,Zinzino AB,,,Sweden,Europe,,,,,,,investpy
RWE,RWE AG ST,,,Italy,Europe,,,,,,,investpy
KGF,Kingfisher,,,United Kingdom,Europe,,,,,,,investpy
FIR,FIR,,,Switzerland,Europe,,,,,,,investpy
PMED,Peptonic Medical,,,Sweden,Europe,,,,,,,investpy
RLE,Real Estate Investors,,,United Kingdom,Europe,,,,,,,investpy
GWMO,Great Western Mining,,,United Kingdom,Europe,,,,,,,investpy
PVR1,Patagonia Gold,,,Germany,Europe,,,,,,,investpy
JFJ,JPMorgan Japanese,,,United Kingdom,Europe,,,,,,,investpy
CSCO,Cisco,,,Belgium,Europe,,,,,,,investpy
ADVr,Audio Visual,,,Greece,Europe,,,,,,,investpy
ALARF,Adeunis,,,France,Europe,,,,,,,investpy
JBHT,JB Hunt,,,Austria,Europe,,,,,,,investpy
XIL,Xilam,,,France,Europe,,,,,,,investpy
V,Visa A,,,Austria,Europe,,,,,,,investpy
BIMOB,Bimobject,,,Sweden,Europe,,,,,,,investpy
LEGn,LEG Immobilien AG,,,Germany,Europe,,,,,,,investpy
MANGS,Mangold AB,,,Sweden,Europe,,,,,,,investpy
NEM,Newmont Goldcorp,,,Austria,Europe,,,,,,,investpy
AXP,American Express,,,Switzerland,Europe,,,,,,,investpy
CDH1,Cedar Realty,,,Germany,Europe,,,,,,,investpy
INAn,Inapa Inv NV,,,Portugal,Europe,,,,,,,investpy
NOKIA,Nokia Oyj,,,Sweden,Europe,,,,,,,investpy
MONNA,Monnalisa,,,Italy,Europe,,,,,,,investpy
CBHB,Co.Br.Ha D,,,Belgium,Europe,,,,,,,investpy
SSCOM,Scottish Salmon,,,Norway,Europe,,,,,,,investpy
ALAMG,Auplata,,,France,Europe,,,,,,,investpy
DURCb,Duroc B,,,Sweden,Europe,,,,,,,investpy
O,Realty Income,,,Germany,Europe,,,,,,,investpy
SWK,Stanley Black Decker,,,Germany,Europe,,,,,,,investpy
STID,Streit Mecanique,,,France,Europe,,,,,,,investpy
COB,Cobham,,,United Kingdom,Europe,,,,,,,investpy
SDGI,Synergie,,,France,Europe,,,,,,,investpy
ASWN,Asmallworld,,,Switzerland,Europe,,,,,,,investpy
R2RCy,Renren,,,Germany,Europe,,,,,,,investpy
ELANb,Elanders B,,,Sweden,Europe,,,,,,,investpy
BAES,BAE Systems,,,United Kingdom,Europe,,,,,,,investpy
ASCNOK,ABG Sundal Collier,,,Sweden,Europe,,,,,,,investpy
RMM,Rambler Metals&Mining,,,United Kingdom,Europe,,,,,,,investpy
CLL,Cello,,,United Kingdom,Europe,,,,,,,investpy
INWI,Inwido,,,Sweden,Europe,,,,,,,investpy
LBTYK,Liberty Global C,,,Austria,Europe,,,,,,,investpy
RHMG,Rheinmetall AG,,,Austria,Europe,,,,,,,investpy
BOND,Bonduelle,,,France,Europe,,,,,,,investpy
COTNE,Comet,,,Switzerland,Europe,,,,,,,investpy
WPL,Woodside Petroleum,,,Switzerland,Europe,,,,,,,investpy
ZIN,Zinc Media Group,,,United Kingdom,Europe,,,,,,,investpy
ECRE,ECR Minerals,,,United Kingdom,Europe,,,,,,,investpy
URW,WFD Unibail Rodamco,,,Italy,Europe,,,,,,,investpy
ABCA,Abcam,,,United Kingdom,Europe,,,,,,,investpy
NCLH,Norwegian Cruise Line,,,Austria,Europe,,,,,,,investpy
SBANKNOK,Skandiabanken,,,Sweden,Europe,,,,,,,investpy
EIH,EIH,,,United Kingdom,Europe,,,,,,,investpy
3SM,AO Smith,,,Germany,Europe,,,,,,,investpy
AEGN,Aegon,,,Netherlands,Europe,,,,,,,investpy
AIR,Airbus Group,,,Italy,Europe,,,,,,,investpy
CRWEN,Crown Energy,,,Sweden,Europe,,,,,,,investpy
CBL,CBL & Associates,,,Germany,Europe,,,,,,,investpy
MTTI,Mittel,,,Italy,Europe,,,,,,,investpy
BERGb,B&B Tools,,,Sweden,Europe,,,,,,,investpy
MAV,Mavshack publ AB,,,Sweden,Europe,,,,,,,investpy
ADXN,Addex Therapeutics Ltd,,,Switzerland,Europe,,,,,,,investpy
ALEUP,Europlasma SA,,,France,Europe,,,,,,,investpy
NFGAB,Nordic Flanges,,,Sweden,Europe,,,,,,,investpy
SNR,Senior,,,United Kingdom,Europe,,,,,,,investpy
ACPH,Acacia Pharma,,,Belgium,Europe,,,,,,,investpy
OERL,OC Oerlikon Corp,,,Switzerland,Europe,,,,,,,investpy
ADBE,Adobe,,,Austria,Europe,,,,,,,investpy
GAGV,Gurktaler AG VZ,,,Austria,Europe,,,,,,,investpy
REL,Relx,,,Netherlands,Europe,,,,,,,investpy
TLGG,TLG Immobilien AG,,,Austria,Europe,,,,,,,investpy
PUMG,Puma SE,,,Germany,Europe,,,,,,,investpy
NEDP,Nedap,,,Netherlands,Europe,,,,,,,investpy
EKTL,Euskaltel SA,,,Spain,Europe,,,,,,,investpy
CHD,Church&Dwight,,,Germany,Europe,,,,,,,investpy
LEOGn,Leoni AG,,,Austria,Europe,,,,,,,investpy
AIRG,Airbus Group,,,Germany,Europe,,,,,,,investpy
SAVOS,Savo Solar Oy,,,Sweden,Europe,,,,,,,investpy
ALALO,Acheter Louer,,,France,Europe,,,,,,,investpy
SIPH,SIPH,,,France,Europe,,,,,,,investpy
TYNN,Tayninh,,,France,Europe,,,,,,,investpy
LAND,Land Securities,,,United Kingdom,Europe,,,,,,,investpy
WWIBNOK,Wilhelm Wilhelmsen B,,,Sweden,Europe,,,,,,,investpy
ALNOR,Nexponor Sociedade Especial Invest,,,Portugal,Europe,,,,,,,investpy
CLNBB,Cleanbnb,,,Italy,Europe,,,,,,,investpy
PSSL,Pollen Street,,,United Kingdom,Europe,,,,,,,investpy
URU,URU Metals,,,United Kingdom,Europe,,,,,,,investpy
I9DN,Arbutus Biopharma,,,Germany,Europe,,,,,,,investpy
AVT,Avnet,,,Germany,Europe,,,,,,,investpy
SPIRA,DalsSpira Mejeri AB,,,Sweden,Europe,,,,,,,investpy
ALMED,Medicrea Int.,,,France,Europe,,,,,,,investpy
BRIG,Brighter publ AB,,,Sweden,Europe,,,,,,,investpy
WEBH,Webis,,,United Kingdom,Europe,,,,,,,investpy
SRBANK,Sparebank 1Sr,,,Norway,Europe,,,,,,,investpy
GPEP,GPE Group Pizzorno,,,France,Europe,,,,,,,investpy
MSFT,Microsoft,,,Switzerland,Europe,,,,,,,investpy
CLEME,NC Lahega,,,Sweden,Europe,,,,,,,investpy
EIOF,Eidesvik Offshore,,,Norway,Europe,,,,,,,investpy
MLPFX,Parfex,,,France,Europe,,,,,,,investpy
STBS,Secure Trust Bank,,,United Kingdom,Europe,,,,,,,investpy
ALREA,Realites,,,France,Europe,,,,,,,investpy
STORM,Storm Real,,,Norway,Europe,,,,,,,investpy
ALORD,Ordissimo,,,France,Europe,,,,,,,investpy
TSEM,Tower,,,Germany,Europe,,,,,,,investpy
MTHH,MT Hoejgaard,,,Denmark,Europe,,,,,,,investpy
WATURU,Waturu,,,Denmark,Europe,,,,,,,investpy
PYHE,Haulotte,,,France,Europe,,,,,,,investpy
AUCP,Augros,,,France,Europe,,,,,,,investpy
PANGO,Pangaea Oncology,,,Spain,Europe,,,,,,,investpy
ALHX,AlphaHelix Molecular,,,Sweden,Europe,,,,,,,investpy
BMTt,TF & JH Braime,,,United Kingdom,Europe,,,,,,,investpy
NIBC,NIBC Holding,,,Netherlands,Europe,,,,,,,investpy
BGBN,Bigben,,,France,Europe,,,,,,,investpy
CNP,CenterPoint Energy,,,Germany,Europe,,,,,,,investpy
ATCB,Altice NV B,,,Netherlands,Europe,,,,,,,investpy
SPRINT,Sprint Bioscience AB,,,Sweden,Europe,,,,,,,investpy
DWNG,Deutsche Wohnen,,,Austria,Europe,,,,,,,investpy
DHG,Dalata Hotel,,,Ireland,Europe,,,,,,,investpy
MAJE,Majedie,,,United Kingdom,Europe,,,,,,,investpy
SBONOK,Selvaag Bolig,,,Sweden,Europe,,,,,,,investpy
G4U,Globe Metals & Mining,,,Germany,Europe,,,,,,,investpy
RR5,Range Resources Ltd,,,Germany,Europe,,,,,,,investpy
VGAS,Volga Gas,,,United Kingdom,Europe,,,,,,,investpy
ALFAA,Alfa,,,Spain,Europe,,,,,,,investpy
FCMC,Ferm. Casino Mun. Canne,,,France,Europe,,,,,,,investpy
ALINN,Millet Innov.,,,France,Europe,,,,,,,investpy
MASIA,Masi Agricola SpA,,,Italy,Europe,,,,,,,investpy
SY1G,Symrise AG,,,Germany,Europe,,,,,,,investpy
BXP,Boston Properties,,,Germany,Europe,,,,,,,investpy
ALGLD,Gold By Gold,,,France,Europe,,,,,,,investpy
CCK,Crown,,,Germany,Europe,,,,,,,investpy
STM,STMicroelectronics,,,Italy,Europe,,,,,,,investpy
CL,Colgate-Palmolive,,,Austria,Europe,,,,,,,investpy
SAF,Safran,,,France,Europe,,,,,,,investpy
SGE,Sage,,,United Kingdom,Europe,,,,,,,investpy
LAGA,Lagardere,,,Germany,Europe,,,,,,,investpy
ZUGN,Zug Estates Holding AG,,,Switzerland,Europe,,,,,,,investpy
EER,East Energy Resources,,,Germany,Europe,,,,,,,investpy
DEI,Douglas Emmett,,,Germany,Europe,,,,,,,investpy
ERYP,Erytech Pharma,,,France,Europe,,,,,,,investpy
FINr,Philippos Nakas SA,,,Greece,Europe,,,,,,,investpy
DANT,Dantax,,,Denmark,Europe,,,,,,,investpy
M5ZG,Manz AG,,,Germany,Europe,,,,,,,investpy
BOCH,Bank of Cyprus,,,United Kingdom,Europe,,,,,,,investpy
SRS,Saras,,,Italy,Europe,,,,,,,investpy
NOKy,Nokia ADR,,,Germany,Europe,,,,,,,investpy
CARRA,Carraro,,,Italy,Europe,,,,,,,investpy
AZNPy,AstraZeneca ADR,,,Germany,Europe,,,,,,,investpy
DLTA,Delta Plus,,,France,Europe,,,,,,,investpy
NMAN,Nederman,,,Sweden,Europe,,,,,,,investpy
MANTEX,Mantex,,,Sweden,Europe,,,,,,,investpy
CRME,Salesforce.com,,,Austria,Europe,,,,,,,investpy
MUVGn,Muench. Rueckvers.,,,Germany,Europe,,,,,,,investpy
WACGn,Wacker Neuson,,,Switzerland,Europe,,,,,,,investpy
GVNV,Grandvision BV,,,Netherlands,Europe,,,,,,,investpy
ERIBR,LM Ericsson B,,,Finland,Europe,,,,,,,investpy
CHBE,Beneteau,,,France,Europe,,,,,,,investpy
CMBN,Cembra Money Bank AG,,,Switzerland,Europe,,,,,,,investpy
ACEL,Chubb,,,Germany,Europe,,,,,,,investpy
CBAV,Clinica Baviera,,,Spain,Europe,,,,,,,investpy
HEMFpref,Hemfosa Fastigheter Pref,,,Sweden,Europe,,,,,,,investpy
HARBb,Harboes Bryggeri B,,,Denmark,Europe,,,,,,,investpy
DOXA,Doxa AB,,,Sweden,Europe,,,,,,,investpy
KLEEb,Brd. Klee B,,,Denmark,Europe,,,,,,,investpy
BREI,BMO Real Estate,,,United Kingdom,Europe,,,,,,,investpy
ALTXC,Txcom,,,France,Europe,,,,,,,investpy
MA2,Macmahon Holdings,,,Germany,Europe,,,,,,,investpy
CLTN,Coltene Holding AG,,,Switzerland,Europe,,,,,,,investpy
TKTT,Tarkett,,,France,Europe,,,,,,,investpy
GIMA,Gima TT,,,Italy,Europe,,,,,,,investpy
ENVIRb,Envirologic,,,Sweden,Europe,,,,,,,investpy
AHM1,Ahlstrom-Munksjo,,,Finland,Europe,,,,,,,investpy
EING_p,Einhell VZO,,,Germany,Europe,,,,,,,investpy
ESENSE,Enersense,,,Finland,Europe,,,,,,,investpy
0R0J,Zynga,,,United Kingdom,Europe,,,,,,,investpy
INVEb,Investor B,,,Sweden,Europe,,,,,,,investpy
GHS,Gresham House Strategic,,,United Kingdom,Europe,,,,,,,investpy
DOM,Domino’s Pizza,,,United Kingdom,Europe,,,,,,,investpy
SOFF,Solstad Offsho,,,Norway,Europe,,,,,,,investpy
DVTM,Devoteam,,,France,Europe,,,,,,,investpy
WUWGn,Wuestenrot Wuerttembergische,,,Austria,Europe,,,,,,,investpy
ENDOM,Endomines AB,,,Finland,Europe,,,,,,,investpy
PNHO,Poenina,,,Switzerland,Europe,,,,,,,investpy
SMIN,Smiths Group,,,United Kingdom,Europe,,,,,,,investpy
KP5,Kitron,,,Norway,Europe,,,,,,,investpy
EVDG,CTS Eventim AG,,,Germany,Europe,,,,,,,investpy
EQV1V,eQ Oyj,,,Finland,Europe,,,,,,,investpy
CTPC,Castleton Tech,,,United Kingdom,Europe,,,,,,,investpy
DEL,Delta Air Lines,,,Germany,Europe,,,,,,,investpy
RXL,Rexel,,,France,Europe,,,,,,,investpy
WEHB,Wereldhav B-Sicafi,,,Belgium,Europe,,,,,,,investpy
MAP,Mapfre,,,Spain,Europe,,,,,,,investpy
VRKP,Vranken-Pommery,,,France,Europe,,,,,,,investpy
SEBa,SEB A,,,Sweden,Europe,,,,,,,investpy
PWOG,Progress Werk Oberkirch,,,Germany,Europe,,,,,,,investpy
IBAB,Ion Beam Applications,,,Belgium,Europe,,,,,,,investpy
PREVb,Prevas B,,,Sweden,Europe,,,,,,,investpy
O2Dn,Telefonica Deutschland AG,,,Switzerland,Europe,,,,,,,investpy
COPMa,CompuGroup AG,,,Austria,Europe,,,,,,,investpy
HOYLU,Hoylu,,,Sweden,Europe,,,,,,,investpy
RDI,RDI Reit,,,United Kingdom,Europe,,,,,,,investpy
DY2,Dentsply,,,Germany,Europe,,,,,,,investpy
ALMDT,Mediantechn,,,France,Europe,,,,,,,investpy
TAS,TAS,,,Italy,Europe,,,,,,,investpy
CODC,Saint Gobain,,,United Kingdom,Europe,,,,,,,investpy
ORAN,Orange,,,Italy,Europe,,,,,,,investpy
TOT,Total,,,Italy,Europe,,,,,,,investpy
FAAS,Fabasoft AG,,,Germany,Europe,,,,,,,investpy
SCF,Schroder Income,,,United Kingdom,Europe,,,,,,,investpy
ADOC,Adocia,,,France,Europe,,,,,,,investpy
ODHN,Orascom Development,,,Germany,Europe,,,,,,,investpy
LIO,Liontrust,,,United Kingdom,Europe,,,,,,,investpy
LOUDS,Cleantech Invest,,,Sweden,Europe,,,,,,,investpy
ULE,Ultra Electronics,,,United Kingdom,Europe,,,,,,,investpy
FIEG,Fielmann AG,,,Germany,Europe,,,,,,,investpy
NTGNT,Neurosearch,,,Denmark,Europe,,,,,,,investpy
IRIST,Irisity,,,Sweden,Europe,,,,,,,investpy
SFM1,Sundance Resources,,,Germany,Europe,,,,,,,investpy
MUVGn,Muench. Rueckvers.,,,Switzerland,Europe,,,,,,,investpy
DJUR,Djurslands Bank,,,Denmark,Europe,,,,,,,investpy
TEPRF,Teleperformance,,,France,Europe,,,,,,,investpy
SESTS,Securities Scotland,,,United Kingdom,Europe,,,,,,,investpy
SPGP,SP Group,,,Denmark,Europe,,,,,,,investpy
CRNT,Ceragon,,,Germany,Europe,,,,,,,investpy
HMSN,HMS Networks,,,Sweden,Europe,,,,,,,investpy
BELE,Beijer Electronics,,,Sweden,Europe,,,,,,,investpy
GOEG,Groupe Gorge,,,France,Europe,,,,,,,investpy
RDSb,Royal Dutch Shell B,,,Netherlands,Europe,,,,,,,investpy
7DIG,7Digital Group,,,United Kingdom,Europe,,,,,,,investpy
NDAFI,Nordea Bank,,,Finland,Europe,,,,,,,investpy
LTD,L Brands,,,Germany,Europe,,,,,,,investpy
VAF,VAA Vista Alegre,,,Portugal,Europe,,,,,,,investpy
GSUSD,Goldman Sachs,,,Switzerland,Europe,,,,,,,investpy
TFI,Trevi Fin Industriale,,,Italy,Europe,,,,,,,investpy
IMPN,Implenia,,,Switzerland,Europe,,,,,,,investpy
MYFC,myFC AB,,,Sweden,Europe,,,,,,,investpy
CRSL,Crystal Amber,,,United Kingdom,Europe,,,,,,,investpy
PLP,Polypipe Group,,,United Kingdom,Europe,,,,,,,investpy
RBASE,Raybased,,,Sweden,Europe,,,,,,,investpy
EXSY,Expert System,,,Italy,Europe,,,,,,,investpy
QY1,Nextgen Healthcare,,,Germany,Europe,,,,,,,investpy
SW1,SHW AG,,,Germany,Europe,,,,,,,investpy
NAVA,Navamedic,,,Norway,Europe,,,,,,,investpy
EIG,Employers,,,Germany,Europe,,,,,,,investpy
ANA,Acciona,,,Spain,Europe,,,,,,,investpy
DANSKE,Danske Bank,,,Denmark,Europe,,,,,,,investpy
SASY,Sanofi,,,Switzerland,Europe,,,,,,,investpy
FDA,Fidia,,,Italy,Europe,,,,,,,investpy
JDE,Jd.Com Inc Adr,,,Austria,Europe,,,,,,,investpy
STEN,Stentys,,,France,Europe,,,,,,,investpy
EVERYa,Everysport Media,,,Sweden,Europe,,,,,,,investpy
AOO,Aedifica,,,Belgium,Europe,,,,,,,investpy
8SO,Sonos,,,Germany,Europe,,,,,,,investpy
DRX,Drax Group,,,United Kingdom,Europe,,,,,,,investpy
INHG,Indus AG,,,Germany,Europe,,,,,,,investpy
METSA,Metsa Board Oyj A,,,Finland,Europe,,,,,,,investpy
MLSKN,Microskin,,,France,Europe,,,,,,,investpy
SGCO,Sg Company,,,Italy,Europe,,,,,,,investpy
ITM,ITM Power,,,United Kingdom,Europe,,,,,,,investpy
