symbol,name,country,exchange,currency,data_source
OKEA,Okea,Norway,Unknown,NOK,investpy
KAHOOT-ME,Kahoot,Norway,Unknown,NOK,investpy
NSKOG,Norske Skog,Norway,Unknown,NOK,investpy
SATSA,Sats,Norway,Unknown,NOK,investpy
HAFNIA,Hafnia,Norway,Unknown,NOK,investpy
OBSERV,Observe Medical,Norway,Unknown,NOK,investpy
DANSKE,Danske Bank,Denmark,Unknown,DKK,investpy
DNORD,D/S Norden,Denmark,Unknown,DKK,investpy
CARLb,Carlsberg B,Denmark,Unknown,DKK,investpy
DSV,DSV,Denmark,Unknown,DKK,investpy
NDADK,Nordea Bank,Denmark,Unknown,DKK,investpy
NOVOb,Novo Nordisk B,Denmark,Unknown,DKK,investpy
MAERSKb,Moller Maersk B,Denmark,Unknown,DKK,investpy
LUN,Lundbeck,Denmark,Unknown,DKK,investpy
NZYMb,Novozymes B,Denmark,Unknown,DKK,investpy
MAERSKa,Moller Maersk A,Denmark,Unknown,DKK,investpy
NKT,NKT Holding,Denmark,Unknown,DKK,investpy
GMAB,Genmab,Denmark,Unknown,DKK,investpy
FLS,FLSmidth&Co,Denmark,Unknown,DKK,investpy
GN,GN Store Nord,Denmark,Unknown,DKK,investpy
VWS,Vestas Wind,Denmark,Unknown,DKK,investpy
TOP,Topdanmark A/S,Denmark,Unknown,DKK,investpy
DEMANT,William Demant,Denmark,Unknown,DKK,investpy
TRYG,Tryg,Denmark,Unknown,DKK,investpy
SYDB,Sydbank,Denmark,Unknown,DKK,investpy
COLOb,Coloplast,Denmark,Unknown,DKK,investpy
AAB,Aalborg Boldspilklub,Denmark,Unknown,DKK,investpy
ALKb,ALK-Abello B,Denmark,Unknown,DKK,investpy
ALMB,Alm. Brand,Denmark,Unknown,DKK,investpy
AMb,Andersen&Martini B,Denmark,Unknown,DKK,investpy
AMBUb,Ambu,Denmark,Unknown,DKK,investpy
AOJp,Broedrene A & O Johansen,Denmark,Unknown,DKK,investpy
ARKILb,Arkil B,Denmark,Unknown,DKK,investpy
ATLA,Atla Petroleum,Denmark,Unknown,DKK,investpy
BAVA,Bavarian Nordic,Denmark,Unknown,DKK,investpy
BOSTADb,Bostad,Denmark,Unknown,DKK,investpy
BIF,Broendbyernes IF Fodbold,Denmark,Unknown,DKK,investpy
BIOPOR,BioPorto,Denmark,Unknown,DKK,investpy
BLVISa,Blue Vision,Denmark,Unknown,DKK,investpy
BNORDIK,BankNordik P/F,Denmark,Unknown,DKK,investpy
BO,Bang&Olufsen,Denmark,Unknown,DKK,investpy
BORDb,F.E. Bording B,Denmark,Unknown,DKK,investpy
CARLa,Carlsberg A,Denmark,Unknown,DKK,investpy
CBRAIN,cBrain,Denmark,Unknown,DKK,investpy
CHEMM,ChemoMetec,Denmark,Unknown,DKK,investpy
CHRH,Chr. Hansen,Denmark,Unknown,DKK,investpy
COLUM,Columbus,Denmark,Unknown,DKK,investpy
DABA,Danske Andelskassers Bank,Denmark,Unknown,DKK,investpy
STRINVS,Aktieselskabet af 23.04,Denmark,Unknown,DKK,investpy
DANT,Dantax,Denmark,Unknown,DKK,investpy
DFDS,DFDS,Denmark,Unknown,DKK,investpy
DJUR,Djurslands Bank,Denmark,Unknown,DKK,investpy
DLHb,DLH,Denmark,Unknown,DKK,investpy
BOLIGA,Boliga,Denmark,Unknown,DKK,investpy
AGFEb,Aarhus Elite,Denmark,Unknown,DKK,investpy
ERRIA,Erria,Denmark,Unknown,DKK,investpy
FFARMS,First Farms,Denmark,Unknown,DKK,investpy
FLUGb,Flugger B,Denmark,Unknown,DKK,investpy
ATHENAI,Athena Investments,Denmark,Unknown,DKK,investpy
G4S,G4S,Denmark,Unknown,DKK,investpy
GABR,Gabriel Holding,Denmark,Unknown,DKK,investpy
GERHSP,German High Street B,Denmark,Unknown,DKK,investpy
GJ,Glunz&Jensen,Denmark,Unknown,DKK,investpy
GRLA,Gronlandsbanken,Denmark,Unknown,DKK,investpy
GYLDa,Gyldendal A,Denmark,Unknown,DKK,investpy
GYLDb,Gyldendal B,Denmark,Unknown,DKK,investpy
HARBb,Harboes Bryggeri B,Denmark,Unknown,DKK,investpy
HARTb,Brdr.Hartmann,Denmark,Unknown,DKK,investpy
HHDC,H+H International,Denmark,Unknown,DKK,investpy
MTHH,MT Hoejgaard,Denmark,Unknown,DKK,investpy
HVID,Hvidbjerg Bank,Denmark,Unknown,DKK,investpy
IC,IC Companys,Denmark,Unknown,DKK,investpy
IMAIL,Intermail,Denmark,Unknown,DKK,investpy
JDAN,Jeudan,Denmark,Unknown,DKK,investpy
JYSK,Jyske Bank,Denmark,Unknown,DKK,investpy
KBHL,Kobenhavns Lufthavne,Denmark,Unknown,DKK,investpy
KLEEb,Brd. Klee B,Denmark,Unknown,DKK,investpy
KRE,Kreditbanken,Denmark,Unknown,DKK,investpy
LASP,Lan og Spar Bank,Denmark,Unknown,DKK,investpy
LOLB,Lollands Bank,Denmark,Unknown,DKK,investpy
LUXORb,Luxor B,Denmark,Unknown,DKK,investpy
MIGAb,Migatronic B,Denmark,Unknown,DKK,investpy
MNBA,Mons Bank,Denmark,Unknown,DKK,investpy
NTGNT,Neurosearch,Denmark,Unknown,DKK,investpy
NEWCAP,Newcap,Denmark,Unknown,DKK,investpy
NORDIC,Nordic Shipholding,Denmark,Unknown,DKK,investpy
NORTHM,North Media,Denmark,Unknown,DKK,investpy
PSNRDCa,Nordicom,Denmark,Unknown,DKK,investpy
NRDF,Nordfyns Bank,Denmark,Unknown,DKK,investpy
NTRb,NTR Holding B,Denmark,Unknown,DKK,investpy
OSSR,Ossur,Denmark,Unknown,DKK,investpy
EACI,Santa Fe Group,Denmark,Unknown,DKK,investpy
PAALb,Per Aarsleff B,Denmark,Unknown,DKK,investpy
PARKEN,PARKEN,Denmark,Unknown,DKK,investpy
PNDORA,Pandora,Denmark,Unknown,DKK,investpy
PRIMOF,Prime Office,Denmark,Unknown,DKK,investpy
RBLNb,Roblon A/S,Denmark,Unknown,DKK,investpy
RBREW,Royal Unibrew,Denmark,Unknown,DKK,investpy
RIASb,Rias B,Denmark,Unknown,DKK,investpy
RILBA,Ringkjoebing Landbobank,Denmark,Unknown,DKK,investpy
ROCKa,Rockwool Int. A,Denmark,Unknown,DKK,investpy
ROCKb,Rockwool Int. B,Denmark,Unknown,DKK,investpy
ROVS,SSBV-Rovsing,Denmark,Unknown,DKK,investpy
RTX,RTX,Denmark,Unknown,DKK,investpy
SALB,Salling Bank,Denmark,Unknown,DKK,investpy
SANI,Sanistal,Denmark,Unknown,DKK,investpy
SAS,SAS,Denmark,Unknown,DKK,investpy
SBS,SBS,Denmark,Unknown,DKK,investpy
SCHO,Schouw&Co,Denmark,Unknown,DKK,investpy
SIF,Silkeborg IF Invest,Denmark,Unknown,DKK,investpy
SIM,Simcorp A/S,Denmark,Unknown,DKK,investpy
SKAKO,SKAKO,Denmark,Unknown,DKK,investpy
SKJE,Skjern Bank,Denmark,Unknown,DKK,investpy
SOLARb,Solar B,Denmark,Unknown,DKK,investpy
SPGP,SP Group,Denmark,Unknown,DKK,investpy
JUTBK,Jutlander Bank A/S,Denmark,Unknown,DKK,investpy
SPNO,Spar Nord Bank,Denmark,Unknown,DKK,investpy
FYNBK,Fynske Bank A/S,Denmark,Unknown,DKK,investpy
TIV,Tivoli,Denmark,Unknown,DKK,investpy
AGATE,Agat Ejendomme,Denmark,Unknown,DKK,investpy
TOTA,Totalbanken,Denmark,Unknown,DKK,investpy
CEMAT,Cemat A/S,Denmark,Unknown,DKK,investpy
UIE,UIE,Denmark,Unknown,DKK,investpy
VELOX,Veloxis,Denmark,Unknown,DKK,investpy
VIPRO,Victoria Properties,Denmark,Unknown,DKK,investpy
VJBA,Vestjysk Bank,Denmark,Unknown,DKK,investpy
ZELA,Zealand Pharma,Denmark,Unknown,DKK,investpy
MATAS,Matas,Denmark,Unknown,DKK,investpy
FED,Fast Ejendom,Denmark,Unknown,DKK,investpy
ISS,ISS A/S,Denmark,Unknown,DKK,investpy
NNIT,Nnit AS,Denmark,Unknown,DKK,investpy
GATEG,Gate Ventures,Denmark,Unknown,EUR,investpy
ONXEO,Onxeo,Denmark,Unknown,DKK,investpy
ENALYZ,Enalyzer A/S,Denmark,Unknown,DKK,investpy
ESOFT,Esoft Systems A/S,Denmark,Unknown,DKK,investpy
JOBNDX,Jobindex A/S,Denmark,Unknown,DKK,investpy
WIRTEK,Wirtek A/S,Denmark,Unknown,DKK,investpy
SPKSJF,Sparekassen Sjaelland,Denmark,Unknown,DKK,investpy
STOGR,Scandinavian Tobacco,Denmark,Unknown,DKK,investpy
TRMDa,Torm A,Denmark,Unknown,DKK,investpy
ORSTED,Oersted,Denmark,Unknown,DKK,investpy
CLBM,Cleantech Building,Denmark,Unknown,EUR,investpy
FASTPC,Fastpasscorp,Denmark,Unknown,DKK,investpy
CONFRZ,Conferize,Denmark,Unknown,DKK,investpy
GREENM,GreenMobility,Denmark,Unknown,DKK,investpy
NLFSK,Nilfisk,Denmark,Unknown,DKK,investpy
ORPHA,Orphazyme,Denmark,Unknown,DKK,investpy
TCM,TCM Group,Denmark,Unknown,DKK,investpy
NPINV,NPINVESTOR.COM,Denmark,Unknown,DKK,investpy
HRCW,HRC World,Denmark,Unknown,DKK,investpy
AGILC,Agillic,Denmark,Unknown,DKK,investpy
HAPPY,Happy Helper,Denmark,Unknown,DKK,investpy
NETCG,Netcompany,Denmark,Unknown,DKK,investpy
VIROG,ViroGates,Denmark,Unknown,DKK,investpy
ODICO,Odico,Denmark,Unknown,DKK,investpy
HYPEF,Hyperfactors,Denmark,Unknown,DKK,investpy
SLXIT,Seluxit,Denmark,Unknown,DKK,investpy
DJSPAR,Den Jyske Sparekasse,Denmark,Unknown,DKK,investpy
SCAPE,Scape Tech,Denmark,Unknown,DKK,investpy
EGENTY,EgnsINVEST Ejendomme,Denmark,Unknown,DKK,investpy
SCD,Small Cap Danmark,Denmark,Unknown,DKK,investpy
DRLCO,Maersk Drilling,Denmark,Unknown,DKK,investpy
KONSOL,Konsolidator,Denmark,Unknown,DKK,investpy
WATURU,Waturu,Denmark,Unknown,DKK,investpy
DACA,Danish Aerospace,Denmark,Unknown,DKK,investpy
METSO,Metso Oyj,Finland,Unknown,EUR,investpy
KNEBV,KONE Oyj,Finland,Unknown,EUR,investpy
ELISA,Elisa Oyj,Finland,Unknown,EUR,investpy
KCRA,Konecranes,Finland,Unknown,EUR,investpy
CGCBV,Cargotec Oyj,Finland,Unknown,EUR,investpy
FORTUM,Fortum,Finland,Unknown,EUR,investpy
KESKOB,Kesko,Finland,Unknown,EUR,investpy
AMEAS,Amer Sports,Finland,Unknown,EUR,investpy
METSB,Metsa Board Oyj B,Finland,Unknown,EUR,investpy
NESTE,Neste Oil Oyj,Finland,Unknown,EUR,investpy
OTE1V,Outotec Oyj,Finland,Unknown,EUR,investpy
STERV,Stora Enso Oyj R,Finland,Unknown,EUR,investpy
SAMPO,Sampo Oyj A,Finland,Unknown,EUR,investpy
TYRES,Nokian Renkaat,Finland,Unknown,EUR,investpy
TIETO,Tieto,Finland,Unknown,EUR,investpy
UPM,UPM-Kymmene,Finland,Unknown,EUR,investpy
YIT,YIT,Finland,Unknown,EUR,investpy
UPONOR,Uponor,Finland,Unknown,EUR,investpy
NOKIA,Nokia Oyj,Finland,Unknown,EUR,investpy
TELIA1,Telia Company,Finland,Unknown,EUR,investpy
OUT1V,Outokumpu Oyj,Finland,Unknown,EUR,investpy
WRT1V,Wartsila,Finland,Unknown,EUR,investpy
SAA1V,Sanoma Oyj,Finland,Unknown,EUR,investpy
NDAFI,Nordea Bank,Finland,Unknown,EUR,investpy
ACG1V,Aspocomp Group Oyj,Finland,Unknown,EUR,investpy
AKTIA,Aktia Bank,Finland,Unknown,EUR,investpy
ALBAV,Alandsbanken Abp A,Finland,Unknown,EUR,investpy
ALBBV,Alandsbanken Abp B,Finland,Unknown,EUR,investpy
ALMAC,Alma Media,Finland,Unknown,EUR,investpy
ASPO,Aspo Oyj,Finland,Unknown,EUR,investpy
ATRAV,Atria Oyj A,Finland,Unknown,EUR,investpy
BAS1V,Basware Oyj,Finland,Unknown,EUR,investpy
BIOBV,Biohit Oyj B,Finland,Unknown,EUR,investpy
VALOE,Valoe Corp,Finland,Unknown,EUR,investpy
CAPMAN,CapMan B,Finland,Unknown,EUR,investpy
CRA1V,Cramo Oyj,Finland,Unknown,EUR,investpy
CTH1V,Componenta Oyj,Finland,Unknown,EUR,investpy
CTY1S,Citycon,Finland,Unknown,EUR,investpy
DIGIA,Digia,Finland,Unknown,EUR,investpy
DOV1V,Dovre Group Plc,Finland,Unknown,EUR,investpy
BITTI,Bittium,Finland,Unknown,EUR,investpy
EFO1V,Efore Oyj,Finland,Unknown,EUR,investpy
ELEAV,Elecster Oyj A,Finland,Unknown,EUR,investpy
EQV1V,eQ Oyj,Finland,Unknown,EUR,investpy
ETTE,Etteplan,Finland,Unknown,EUR,investpy
EXL1V,Exel Composites,Finland,Unknown,EUR,investpy
FIA1S,Finnair Oyj,Finland,Unknown,EUR,investpy
FSKRS,Fiskars,Finland,Unknown,EUR,investpy
FSC1V,F-Secure Oyj,Finland,Unknown,EUR,investpy
GLA1V,Glaston,Finland,Unknown,EUR,investpy
HKSAV,HKScan Oyj A,Finland,Unknown,EUR,investpy
HONBS,Honkarakenne Oyj B,Finland,Unknown,EUR,investpy
HUH1V,Huhtamaki Oyj,Finland,Unknown,EUR,investpy
ICP1V,Incap Oyj,Finland,Unknown,EUR,investpy
IFA1V,Innofactor Oyj,Finland,Unknown,EUR,investpy
ILK2S,Ilkka-Yhtyma Oyj 2,Finland,Unknown,EUR,investpy
KELAS,Kesla Oyj A,Finland,Unknown,EUR,investpy
KESKOA,Kesko,Finland,Unknown,EUR,investpy
KEMIRA,Kemira Oyj,Finland,Unknown,EUR,investpy
KSLAV,Keskisuomalainen A,Finland,Unknown,EUR,investpy
LAT1V,Lassila&Tikanoja,Finland,Unknown,EUR,investpy
APETIT,Apetit,Finland,Unknown,EUR,investpy
MARAS,Martela Oyj A,Finland,Unknown,EUR,investpy
METSA,Metsa Board Oyj A,Finland,Unknown,EUR,investpy
MMO1V,Marimekko Oyj,Finland,Unknown,EUR,investpy
NEO1V,Neo Industrial Oyj,Finland,Unknown,EUR,investpy
NLG1V,Nurminen Logistics,Finland,Unknown,EUR,investpy
OKDAV,Oriola-KD Oyj A,Finland,Unknown,EUR,investpy
OKDBV,Oriola-KD Oyj B,Finland,Unknown,EUR,investpy
OLVAS,Olvi Oyj A,Finland,Unknown,EUR,investpy
ORNAV,Orion Oyj A,Finland,Unknown,EUR,investpy
ORNBV,Orion Oyj B,Finland,Unknown,EUR,investpy
PUMU,PunaMusta Media,Finland,Unknown,EUR,investpy
PNA1V,Panostaja Oyj,Finland,Unknown,EUR,investpy
PON1V,Ponsse Oyj 1,Finland,Unknown,EUR,investpy
POY1V,Poyry Oyj,Finland,Unknown,EUR,investpy
QPR1V,QPR Software Oyj,Finland,Unknown,EUR,investpy
RAIVV,Raisio Vaihto-osake,Finland,Unknown,EUR,investpy
RAP1V,Rapala VMC Oyj,Finland,Unknown,EUR,investpy
REG1V,Revenio Group,Finland,Unknown,EUR,investpy
RAMIR,Ramirent,Finland,Unknown,EUR,investpy
AFAGR,Afarak Group,Finland,Unknown,EUR,investpy
RAUTE,Raute,Finland,Unknown,EUR,investpy
SAGCV,Saga Furs Oyj C,Finland,Unknown,EUR,investpy
SIEVI,Sievi Capital,Finland,Unknown,EUR,investpy
SCANFL,Scanfil,Finland,Unknown,EUR,investpy
SRV1V,SRV Group plc,Finland,Unknown,EUR,investpy
INVEST,Investors House,Finland,Unknown,EUR,investpy
STCAS,Stockmann Abp A,Finland,Unknown,EUR,investpy
STCBV,Stockmann Abp B,Finland,Unknown,EUR,investpy
STEAV,Stora Enso Oyj A,Finland,Unknown,EUR,investpy
SOLTEQ,Solteq,Finland,Unknown,EUR,investpy
SUY1V,Suominen Oyj,Finland,Unknown,EUR,investpy
SSH1V,SSH Oyj,Finland,Unknown,EUR,investpy
TEM1V,Tecnotree Oyj,Finland,Unknown,EUR,investpy
TIK1V,Tikkurila Oyj,Finland,Unknown,EUR,investpy
TLT1V,Teleste Oyj,Finland,Unknown,EUR,investpy
TRH1V,Trainers House,Finland,Unknown,EUR,investpy
TULAV,Tulikivi Oyj A,Finland,Unknown,EUR,investpy
VAIAS,Vaisala Oyj A,Finland,Unknown,EUR,investpy
VIK1V,Viking Line Abp,Finland,Unknown,EUR,investpy
UUTEC,Uutechnic Group,Finland,Unknown,EUR,investpy
WUF1V,Wulff-Yhtiot Oy,Finland,Unknown,EUR,investpy
DIGIGR,Ixonos,Finland,Unknown,EUR,investpy
YEINT,Yleiselektroniikka,Finland,Unknown,EUR,investpy
SOSI1,Sotkamo Silver AB,Finland,Unknown,EUR,investpy
CAV1V,Caverion Ord,Finland,Unknown,EUR,investpy
VALMT,Valmet,Finland,Unknown,EUR,investpy
OVARO,Ovaro Kiinteistosijoitus,Finland,Unknown,EUR,investpy
SOPRA,Soprano Oy,Finland,Unknown,EUR,investpy
NOHOP,NoHo Partners,Finland,Unknown,EUR,investpy
AHM1,Ahlstrom-Munksjo,Finland,Unknown,EUR,investpy
ENDOM,Endomines AB,Finland,Unknown,EUR,investpy
NIXU,Nixu Oyj,Finland,Unknown,EUR,investpy
NXTMH,Nexstim,Finland,Unknown,EUR,investpy
UNIAV,United Bankers Oyj,Finland,Unknown,EUR,investpy
SSABAH,SSAB A,Finland,Unknown,EUR,investpy
SSABBH,SSAB B,Finland,Unknown,EUR,investpy
DETEC,Detection Technology OY,Finland,Unknown,EUR,investpy
ATG1V,Asiakastieto Group Oyj,Finland,Unknown,EUR,investpy
PIIPPO,Piippo OYJ,Finland,Unknown,EUR,investpy
SAVOH,Savo Solar Oy,Finland,Unknown,EUR,investpy
AVIDLY,Avidly,Finland,Unknown,EUR,investpy
PIHLIS,Pihlajalinna Oy,Finland,Unknown,EUR,investpy
ROBIT,Robit Oyj,Finland,Unknown,EUR,investpy
TNOM,Talenom Oyj,Finland,Unknown,EUR,investpy
PIZZA,Kotipizza Group Oyj,Finland,Unknown,EUR,investpy
AHOLA,Oyj Ahola Transport Abp,Finland,Unknown,EUR,investpy
LOUD,Cleantech Invest,Finland,Unknown,EUR,investpy
HRTIS,Herantis Pharma Oyj,Finland,Unknown,EUR,investpy
SIILI,Siili Solutions Oyj,Finland,Unknown,EUR,investpy
TAALA,Taaleri,Finland,Unknown,EUR,investpy
VERK,Verkkokauppa.com Oyj,Finland,Unknown,EUR,investpy
CONSTI,Consti Yhtiot Oy,Finland,Unknown,EUR,investpy
EABG,EAB,Finland,Unknown,EUR,investpy
EVLI,Evli Pankki Oyj,Finland,Unknown,EUR,investpy
HOIVA,Suomen Hoivatilat,Finland,Unknown,EUR,investpy
QTCOM,Qt,Finland,Unknown,EUR,investpy
TOKMAN,Tokmanni,Finland,Unknown,EUR,investpy
LEHTO,Lehto Group Oyj,Finland,Unknown,EUR,investpy
PRIVA,Privanet Group,Finland,Unknown,EUR,investpy
VINCIT,Vincit Group,Finland,Unknown,EUR,investpy
HEEROS,Heeros,Finland,Unknown,EUR,investpy
DNAO,DNA,Finland,Unknown,EUR,investpy
NXTGMS,Next Games,Finland,Unknown,EUR,investpy
FONDIA,Fondia,Finland,Unknown,EUR,investpy
KAMUX,Kamux Suomi,Finland,Unknown,EUR,investpy
REMEDY,Remedy Entertainment,Finland,Unknown,EUR,investpy
SILMA,Silmaasema,Finland,Unknown,EUR,investpy
RAIKV,Raisio,Finland,Unknown,EUR,investpy
ILK1S,Ilkka Yhtyma,Finland,Unknown,EUR,investpy
ERIBR,LM Ericsson B,Finland,Unknown,EUR,investpy
ROVIO,Rovio Entertainment,Finland,Unknown,EUR,investpy
TITAN,Titanium,Finland,Unknown,EUR,investpy
TTALO,Terveystalo,Finland,Unknown,EUR,investpy
GOFORE,Gofore,Finland,Unknown,EUR,investpy
EFECTE,Efecte,Finland,Unknown,EUR,investpy
ADMCM,Admicom,Finland,Unknown,EUR,investpy
BONEH,BBS,Finland,Unknown,EUR,investpy
HARVIA,Harvia Oyj,Finland,Unknown,EUR,investpy
ALTIA,Altia,Finland,Unknown,EUR,investpy
ESENSE,Enersense,Finland,Unknown,EUR,investpy
KOJAMO,Kojamo,Finland,Unknown,EUR,investpy
VMP,Vmp,Finland,Unknown,EUR,investpy
FELLOW,Fellow Finance,Finland,Unknown,EUR,investpy
RUSHF,Rush Factory,Finland,Unknown,EUR,investpy
VIAFIN,Viafin Service,Finland,Unknown,EUR,investpy
NORDID,Nordic Iron Ore,Finland,Unknown,EUR,investpy
TALLINK,Tallink,Finland,Unknown,EUR,investpy
OMASP,Oma Saastopankki,Finland,Unknown,EUR,investpy
LEADD,Leaddesk,Finland,Unknown,EUR,investpy
AALLON,Aallon,Finland,Unknown,EUR,investpy
ANDR,Andritz AG,Austria,Unknown,EUR,investpy
ERST,Erste Group Bank AG,Austria,Unknown,EUR,investpy
AGRV,Agrana Beteiligungs,Austria,Unknown,EUR,investpy
IMFI,Immofinanz,Austria,Unknown,EUR,investpy
EVNV,EVN AG,Austria,Unknown,EUR,investpy
TELA,Telekom Austria,Austria,Unknown,EUR,investpy
OMVV,OMV AG,Austria,Unknown,EUR,investpy
RBIV,Raiffeisen Bank,Austria,Unknown,EUR,investpy
PALF,Palfinger AG,Austria,Unknown,EUR,investpy
SBOE,Schoeller-Bleckmann AG,Austria,Unknown,EUR,investpy
MMKV,Mayr-Melnhof Karton AG,Austria,Unknown,EUR,investpy
RHIM,RHI Magnesita,Austria,Unknown,EUR,investpy
SMPV,Semperit AG Holding,Austria,Unknown,EUR,investpy
VIEV,Flughafen Wien AG,Austria,Unknown,EUR,investpy
VOES,Voestalpine,Austria,Unknown,EUR,investpy
VERB,Verbund AG Kat. A,Austria,Unknown,EUR,investpy
WBSV,Wienerberger AG,Austria,Unknown,EUR,investpy
UNIQ,Uniqa Insurance AG,Austria,Unknown,EUR,investpy
DBKGn,Deutsche Bank AG,Austria,Unknown,EUR,investpy
CAIV,CA Immobilien Anlagen AG,Austria,Unknown,EUR,investpy
POST,Oesterr. Post AG,Austria,Unknown,EUR,investpy
STRV,Strabag SE,Austria,Unknown,EUR,investpy
ZUMV,Zumtobel AG,Austria,Unknown,EUR,investpy
VIGR,Vienna Insurance AG,Austria,Unknown,EUR,investpy
ATRS,Atrium Ltd,Austria,Unknown,EUR,investpy
DOCO,DO & CO,Austria,Unknown,EUR,investpy
LENV,Lenzing AG,Austria,Unknown,EUR,investpy
AXAF,AXA,Austria,Unknown,EUR,investpy
AMAV,Amag Austria Metall AG,Austria,Unknown,EUR,investpy
ATSV,At&S Austria,Austria,Unknown,EUR,investpy
FKAV,Frauenthal,Austria,Unknown,EUR,investpy
WXFB,Warimpex Ag,Austria,Unknown,EUR,investpy
RBAV,Rosenbauer,Austria,Unknown,EUR,investpy
POLV,Polytec,Austria,Unknown,EUR,investpy
KTCG,Kapsch Traffic,Austria,Unknown,EUR,investpy
VLAV,Valneva,Austria,Unknown,EUR,investpy
SIAG,S Immo Ag,Austria,Unknown,EUR,investpy
WLFD,Wolford,Austria,Unknown,EUR,investpy
PMAG,PIERER Mobility AG,Austria,Unknown,EUR,investpy
ABGV,Porr AG,Austria,Unknown,EUR,investpy
BHAV,Burgenland Holding AG,Austria,Unknown,EUR,investpy
FACC,Facc AG,Austria,Unknown,EUR,investpy
GAGS,Gurktaler AG ST,Austria,Unknown,EUR,investpy
GAGV,Gurktaler AG VZ,Austria,Unknown,EUR,investpy
HEDV,Maschinenfabrik Heid AG,Austria,Unknown,EUR,investpy
HTPV,HTI High Tech Industries AG,Austria,Unknown,EUR,investpy
KAER,BKS Bank AG,Austria,Unknown,EUR,investpy
LTXV,Linz Textil Holding AG,Austria,Unknown,EUR,investpy
MANV,Josef Manner Comp AG,Austria,Unknown,EUR,investpy
OBER,Oberbank AG ST,Austria,Unknown,EUR,investpy
OBER_p,Oberbank AG VZ,Austria,Unknown,EUR,investpy
OBHV,Ottakringer Getraenke AG ST,Austria,Unknown,EUR,investpy
OBHV_p,Ottakringer Getraenke AG VZ,Austria,Unknown,EUR,investpy
RATV,Rath AG,Austria,Unknown,EUR,investpy
SWUT,SW Umwelttechnik Stoiser Wolschner,Austria,Unknown,EUR,investpy
TIRO_p,Bank fuer Tirol und Vorarlberg,Austria,Unknown,EUR,investpy
UBMV,UBM Development,Austria,Unknown,EUR,investpy
UIAV,Unternehmens Invest AG,Austria,Unknown,EUR,investpy
WPBI,Wiener Privatbank SE,Austria,Unknown,EUR,investpy
GVC,GVC Holdings,Austria,Unknown,EUR,investpy
SCPH,Sanochemia Pharmazeutika,Austria,Unknown,EUR,investpy
TIRO,Bank fuer Tirol,Austria,Unknown,EUR,investpy
ABEV,Ab Effectenbeteiligungen,Austria,Unknown,EUR,investpy
ATHO,Athos Immobilien,Austria,Unknown,EUR,investpy
DBI,Dr Bock Industries,Austria,Unknown,EUR,investpy
HSTV,Hutter & Schrantz Stahlbau,Austria,Unknown,EUR,investpy
HUTV,Hutter & Schrantz,Austria,Unknown,EUR,investpy
KAER_p,BKS Bank,Austria,Unknown,EUR,investpy
MLZV,Stadlauer Malzfabrik,Austria,Unknown,EUR,investpy
MTRH,Management Trust,Austria,Unknown,EUR,investpy
OESD,Oesterreichische Staatsdruckerei,Austria,Unknown,EUR,investpy
VLAP,Valneva Pref,Austria,Unknown,EUR,investpy
PFE,Pfizer,Austria,Unknown,CHF,investpy
BPGR,BPG Hramba Plemenitih,Austria,Unknown,EUR,investpy
CLEN,Cleen Energy,Austria,Unknown,EUR,investpy
GOOG,Alphabet C,Austria,Unknown,EUR,investpy
AALD,American Airlines,Austria,Unknown,EUR,investpy
AAPL,Apple,Austria,Unknown,EUR,investpy
ADBE,Adobe,Austria,Unknown,EUR,investpy
ADI,Analog Devices,Austria,Unknown,EUR,investpy
ADPD,ADP,Austria,Unknown,EUR,investpy
ADSK,Autodesk,Austria,Unknown,EUR,investpy
AKAM,Akamai,Austria,Unknown,EUR,investpy
ALXN,Alexion,Austria,Unknown,EUR,investpy
AMAT,Applied Materials,Austria,Unknown,EUR,investpy
AMGN,Amgen,Austria,Unknown,EUR,investpy
AMZN,Amazon.com,Austria,Unknown,EUR,investpy
ATVI,Activision Blizzard,Austria,Unknown,EUR,investpy
AVGO,Broadcom,Austria,Unknown,EUR,investpy
AXP,American Express,Austria,Unknown,EUR,investpy
BA,Boeing,Austria,Unknown,EUR,investpy
BIDU,Baidu,Austria,Unknown,EUR,investpy
BIIB,Biogen,Austria,Unknown,EUR,investpy
BMRN,Biomarin Pharma,Austria,Unknown,EUR,investpy
CAT,Caterpillar,Austria,Unknown,EUR,investpy
CELG,Celgene,Austria,Unknown,EUR,investpy
CERN,Cerner,Austria,Unknown,EUR,investpy
CHKP,Check Point Software,Austria,Unknown,EUR,investpy
CHTR,Charter Communications,Austria,Unknown,EUR,investpy
CMCSA,Comcast,Austria,Unknown,EUR,investpy
COST,Costco,Austria,Unknown,EUR,investpy
CSCO,Cisco,Austria,Unknown,EUR,investpy
CSX,CSX,Austria,Unknown,EUR,investpy
CTAS,Cintas,Austria,Unknown,EUR,investpy
TCOM,Trip.com ADR,Austria,Unknown,EUR,investpy
CTSH,Cognizant A,Austria,Unknown,EUR,investpy
CTXS,Citrix Systems,Austria,Unknown,EUR,investpy
CVX,Chevron,Austria,Unknown,EUR,investpy
DIS,Walt Disney,Austria,Unknown,EUR,investpy
DISCA,Discovery A,Austria,Unknown,EUR,investpy
DISCK,Discovery Communications C,Austria,Unknown,EUR,investpy
DISH,DISH Network,Austria,Unknown,EUR,investpy
